?cls	?def	?xrefs
<http://purl.obolibrary.org/obo/GO_0042303>	"The periodic casting off and regeneration of an outer covering of cuticle, feathers, hair, horns, skin, etc."	
<http://purl.obolibrary.org/obo/CL_0002561>	"An epithelial cell that is part of the outer root sheath."	
<http://purl.obolibrary.org/obo/UBERON_0005814>	"A vertebral arch that is part of the first cervical vertebra."	"SCTID:272708001 Wikipedia:Arch_of_the_atlas FMA:23975"
<http://purl.obolibrary.org/obo/GO_1903903>	"Any process that modulates the frequency, rate or extent of establishment of T cell polarity."	
<http://purl.obolibrary.org/obo/CL_1000550>		"KUPO:0001064"
<http://purl.obolibrary.org/obo/UBERON_0005275>		
<http://purl.obolibrary.org/obo/GO_0060038>	"The expansion of a cardiac muscle cell population by cell division."	
<http://purl.obolibrary.org/obo/CL_0002051>	"A pre-BCR positive B cell that is CD38-high."	
<http://purl.obolibrary.org/obo/UBERON_0034905>		
<http://purl.obolibrary.org/obo/UBERON_0003091>	"The initial thyroid precursor, the thyroid primordium, starts as a simple midline thickening and develops to form the thyroid diverticulum. This structure is initially hollow, although it later solidifies and becomes bilobed. The 2 lobes are located on either side of the midline and are connected via an isthmus."	"UMLS:C1519512 EHDAA2:0002033 AAO:0011106 NCIT:C34312 XAO:0000444 EMAPA:16361 EHDAA:952 TAO:0001081 ZFA:0001081 BTO:0004709"
<http://purl.obolibrary.org/obo/GO_1902459>	"Any process that activates or increases the frequency, rate or extent of stem cell population maintenance."	
<http://purl.obolibrary.org/obo/GO_0072674>	"The process in which a relatively unspecialized monocyte acquires the specialized features of a multinuclear osteoclast. An osteoclast is a specialized phagocytic cell associated with the absorption and removal of the mineralized matrix of bone tissue."	
<http://purl.obolibrary.org/obo/GO_0035745>	"Any process that contributes to cytokine production by a T-helper 2 cell."	
<http://purl.obolibrary.org/obo/UBERON_0001217>	"The veins that drain blood from the ileum into the superior mesenteric vein."	"UMLS:C1301431 EMAPA:37149 NCIT:C53046 MA:0002140 FMA:15405 Wikipedia:Ileal_veins"
<http://purl.obolibrary.org/obo/UBERON_0001351>	"The upper dilated end of the nasolacrimal duct that is lodged in a deep groove formed by the lacrimal bone and frontal process of the maxilla; it connects the lacrimal canaliculi, which drain tears from the eye's surface, and the nasolacrimal duct, which conveys this fluid into the nasal cavity; like the nasolacrimal duct, the sac is lined by stratified columnar epithelium with mucus-secreting goblet cells, and is surrounded by connective tissue."	"FMA:20289 SCTID:362534009 UMLS:C0229289 NCIT:C32909 MA:0001298 Wikipedia:Lacrimal_sac"
<http://purl.obolibrary.org/obo/UBERON_0005294>	"The elevation of thickened mesothelium and underlying mesenchyme found on the ventromedial border of the embryonic mesonephros in which the primordial germ cells become embedded, establishing it as the primordium of the testis or ovary."	"EHDAA2:0004044 NCIT:C34321 FMA:321917 Wikipedia:Gonadal_ridge EFO:0001414 SCTID:361399001 NCIT:C34184 AAO:0011047 EMAPA:35899 UMLS:C1512243 UMLS:C0231047 SCTID:308801004 XAO:0000018 BTO:0001402"
<http://purl.obolibrary.org/obo/CHEBI_72587>		
<http://purl.obolibrary.org/obo/UBERON_0004296>	"A lymphatic vessel smooth muscle that is part of a respiratory system [Automatically generated definition]."	"MA:0001826 EMAPA:37582"
<http://purl.obolibrary.org/obo/GO_0072160>	"The process in which relatively unspecialized cells acquire specialized structural and/or functional features that characterize the cells of the nephron tubule as it progresses from its formation to the mature state."	
<http://purl.obolibrary.org/obo/UBERON_0001201>	"The outermost layer of the stomach wall, consisting of layers of connective tissue continuous with the peritoneum."	"FMA:14914 EMAPA:35822 MA:0001626 SCTID:1353004 UMLS:C1517453 NCIT:C32662"
<http://purl.obolibrary.org/obo/UBERON_0015808>	"An epithelium that is part of a camera-type eye."	"EMAPA:35957 MA:0003162"
<http://purl.obolibrary.org/obo/PR_000001549>	"A rhodopsin-like G-protein coupled receptor that is a translation product of the human PTGDR, PTGDR2, PTGER1 to PTGER4, PTGFR, PTGIR, or TBXA2R genes, 1:1 orthologs thereof, or a semi-ortholog thereof. The active form binds prostanoids (prostaglandins and thromboxanes)."	"PIRSF:PIRSF001962 IUPHARfam:58"
<http://purl.obolibrary.org/obo/GO_0060065>	"The reproductive developmental process whose specific outcome is the progression of the uterus over time, from its formation to the mature structure."	
<http://purl.obolibrary.org/obo/GO_0007443>	"The process in which the anatomical structures of the Malpighian tubule are generated and organized. This process takes place entirely during the embryonic phase. A Malpighian tubule is a fine, thin-walled excretory tubule in insects which leads into the posterior part of the gut."	
<http://purl.obolibrary.org/obo/UBERON_0009098>	"The uterus in pregnancy."	"NCIT:C12406 SCTID:362253003 ncithesaurus:Gravid_Uterus UMLS:C1514389"
<http://purl.obolibrary.org/obo/GO_0003361>	"The process in which a relatively unspecialized cell acquires specialized features of an noradrenergic neuron that is part of the brainstem."	
<http://purl.obolibrary.org/obo/UBERON_0005389>	"A transparent structure that is part of a visual sense organ, the function of which is to direct or focus light onto a photoreceptor array."	
<http://purl.obolibrary.org/obo/GO_0035492>	"Any process that decreases the rate, frequency or extent of the synthesis or release of any leukotriene following a stimulus as part of an inflammatory response."	
<http://purl.obolibrary.org/obo/GO_0030307>	"Any process that activates or increases the frequency, rate, extent or direction of cell growth."	
<http://purl.obolibrary.org/obo/CL_0000436>		
<http://purl.obolibrary.org/obo/UBERON_0002046>	"A two-lobed endocrine gland found in all vertebrates, located in front of and on either side of the trachea in humans, and producing various hormones, such as triiodothyronine and calcitonin[BTO]."	"galen:ThyroidGland MESH:D013961 UMLS:C0040132 EHDAA:2148 AAO:0010544 MA:0000129 CALOHA:TS-1047 MIAA:0000081 EFO:0000861 EV:0100133 NCIT:C12400 VHOG:0000418 FMA:9603 SCTID:181117000 MAT:0000081 XAO:0000162 BTO:0001379 Wikipedia:Thyroid GAID:465 EHDAA2:0002028 EHDAA:2975 EMAPA:17068"
<http://purl.obolibrary.org/obo/GO_0005277>	"Enables the transfer of acetylcholine from one side of a membrane to the other. Acetylcholine is an acetic acid ester of the organic base choline and functions as a neurotransmitter, released at the synapses of parasympathetic nerves and at neuromuscular junctions."	"Reactome:R-HSA-264615"
<http://purl.obolibrary.org/obo/UBERON_8440011>	"The part of the cortex that is responsible for processing visual information."	
<http://purl.obolibrary.org/obo/CL_0002605>	"An astrocyte of the cerebral cortex."	
<http://purl.obolibrary.org/obo/CL_0000905>	"CD4-positive, alpha-beta memory T cell with the phenotype CCR7-negative, CD127-positive, CD45RA-negative, CD45RO-positive, and CD25-negative."	
<http://purl.obolibrary.org/obo/UBERON_0003537>	"An alveolar duct that is part of a left lung [Automatically generated definition]."	"NCIT:C49250 EMAPA:19183 MA:0001776 UMLS:C1708672"
<http://purl.obolibrary.org/obo/CL_0002538>	"An epithelial cell of the intrahepatic portion of the bile duct. These cells are flattened or cuboidal in shape, and have a small nuclear-to-cytoplasmic ratio relative to large/extrahepatic cholangiocytes."	
<http://purl.obolibrary.org/obo/UBERON_0003323>	"Mesenchyme that is part of a developing upper jaw [Automatically generated definition]."	"VHOG:0001099 EMAPA:17929 EHDAA2:0002124 EHDAA:8031"
<http://purl.obolibrary.org/obo/GO_0003104>	"Any process that activates or increases the frequency, rate or extent of glomerular filtration. Glomerular filtration is the processs whereby blood is filtered by the glomerulus into the renal tubule."	
<http://purl.obolibrary.org/obo/PR_000001874>	"A protein that is a translation product of the KLRB1 gene or its closely related paralogs (KLRB1A-F). There are lineage-specific expansions in mouse and rat."	"PIRSF:PIRSF038804"
<http://purl.obolibrary.org/obo/UBERON_0000481>	"Anatomical structure that has as its parts two or more portions of tissue of at least two different types and which through specific morphogenetic processes forms a single distinct structural unit demarcated by bona-fide boundaries from other distinct structural units of different types."	"BILA:0000055 VHOG:0001762 TGMA:0001847 AAO:0010048 ZFA:0001488 HAO:0000055 TAO:0001488 CARO:0000055 AEO:0000055 XAO:0003037 EHDAA2:0003055"
<http://purl.obolibrary.org/obo/UBERON_0005010>	"A mucosa that is part of a neck of urinary bladder [Automatically generated definition]."	"FMA:17846"
<http://purl.obolibrary.org/obo/UBERON_0001143>	"Vein that carries blood away from the liver[ZFA]."	"FMA:14337 galen:HepaticVein TAO:0000670 UMLS:C0019155 MA:0003015 Wikipedia:Hepatic_vein ZFA:0000670 EMAPA:19221 AAO:0010216 GAID:534 XAO:0000387 NCIT:C32736 MESH:D006503 SCTID:278191001"
<http://purl.obolibrary.org/obo/GO_1990845>	"The regulated production of heat in response to short term environmental changes, such as stress, diet or reduced temperature."	
<http://purl.obolibrary.org/obo/CL_0000119>	"Large intrinsic neuron located in the granule layer of the cerebellar cortex that extends its dendrites into the molecular layer where they receive contact from parallel fibers. The axon of the Golgi cell ramifies densely in the granule layer and enters into a complex arrangement with mossy fiber terminals and granule cell dendrites to form the cerebellar glomerulus. Llinas, Walton and Lang. In The Synaptic Organization of the Brain. 5th ed. 2004."	"MESH:D000080906"
<http://purl.obolibrary.org/obo/PR_P35968>	"A vascular endothelial growth factor receptor 2 that is encoded in the genome of human."	"DTO:03100560 UniProtKB:P35968"
<http://purl.obolibrary.org/obo/UBERON_0001318>		"MA:0002264 FMA:18890 EMAPA:37158"
<http://purl.obolibrary.org/obo/GO_0140734>	"The elimination of ammonium ions from an excretory cell."	
<http://purl.obolibrary.org/obo/UBERON_0011184>	"An epithelium that is part of a crypt of Lieberkuhn."	"NCIT:C83191 UMLS:C2826787"
<http://purl.obolibrary.org/obo/CL_0000435>		
<http://purl.obolibrary.org/obo/UBERON_0001224>	"A funnel shaped proximal portion of the ureter that is formed by convergence of the major calices [MP]."	"UMLS:C0227666 EMAPA:17948 GAID:426 MESH:D007682 NCIT:C12887 Wikipedia:Renal_pelvis galen:RenalPelvis SCTID:362221007 CALOHA:TS-2230 FMA:15575 MA:0000374"
<http://purl.obolibrary.org/obo/UBERON_0001171>	"The triangular region on the periphery of the liver lobules that contain a bile duct and a terminal branch of the hepatic artery and portal vein, and may also include a lymphatic vessel."	"NCIT:C33341 MA:0002498 FMA:14653 UMLS:C0682620"
<http://purl.obolibrary.org/obo/UBERON_0000930>	"Anterior part of the embryonic digestive tract that develops into a mouth. The stomodeum includes as parts an invagination of the ectoderm and the stomodeal cavity."	"EHDAA2:0001929 Wikipedia:Stomodeum FMA:295846 EMAPA:16263 UMLS:C1514977 TGMA:0000135 TAO:0001290 BTO:0004224 NCIT:C34306 ZFA:0001290 XAO:0000269"
<http://purl.obolibrary.org/obo/GO_0048754>	"The process in which the anatomical structures of branches in an epithelial tube are generated and organized. A tube is a long hollow cylinder."	
<http://purl.obolibrary.org/obo/UBERON_0004912>		"VHOG:0001351 EHDAA2:0000171 EMAPA_RETIRED:16565 EMAPA:16561"
<http://purl.obolibrary.org/obo/CL_0002392>	"Obsolete. Use PO:0025017 from Plant Ontology instead. A plant cell that arises through meiosis and develops into a gametophyte."	
<http://purl.obolibrary.org/obo/CL_0000061>	"Skeletogenic cell that produces cementum (a bony substance that covers the root of a tooth), is part of the odontogenic papilla, and develops from a precementoblast cell."	"CALOHA:TS-1164 FMA:63002"
<http://purl.obolibrary.org/obo/CL_0003032>	"A monostratified retinal ganglion cell that has post synaptic terminals in sublaminar layer S2 and is depolarized by decreased illumination of their receptive field center"	
<http://purl.obolibrary.org/obo/GO_0021679>	"The process whose specific outcome is the progression of the cerebellar molecular layer nerve over time, from its formation to the mature structure. The molecular layer is the outermost layer of the cerebellar cortex. It contains the parallel fibers of the granule cells, interneurons such as stellate and basket cells, and the dendrites of the underlying Purkinje cells."	
<http://purl.obolibrary.org/obo/UBERON_0009846>	"An epithelium that is part of a embryonic cloaca."	"EHDAA2:0004585"
<http://purl.obolibrary.org/obo/GO_0110079>	"Any process that modulates the frequency, rate or extent of placenta blood vessel development."	
